browser,city,country,device,element_id,event_id,event_type,ip_address,page,product_id,quantity,search_query,session_id,timestamp,user_id
Firefox,Adamville,DZ,tablet,,dcb1ba1c-78c1-4046-a2b8-be5f264104d6,search,54.205.58.10,checkout,,,off,de1a643f-0bc,2026-01-19T17:39:37.483533Z,4ebd21e3
Chrome,Taylorton,LA,desktop,,ba707525-9737-4d12-9318-e3feace77ee8,add_to_cart,144.216.152.20,checkout,PROD_1071,2,,833489de-d8d,2026-01-19T17:39:37.486889Z,9acd2578
Chrome,Alyssaborough,SC,tablet,btn_item_57,87b9613b-e50c-4049-a875-99c53cb9d528,click,208.178.136.105,cart,,,,e8627b42-850,2026-01-19T17:39:37.547564Z,32c2fc3f
Safari,Robertmouth,BH,mobile,,91053dab-8969-459c-9b3e-4924ca562580,search,72.109.134.102,product_detail,,,sea,5e4dc569-01d,2026-01-19T17:39:37.553919Z,ae5f2491
Safari,Johnsonland,BW,tablet,,d5731832-ddec-4514-8163-bdc76ab78499,page_view,217.109.170.29,checkout,,,,af16ba39-f26,2026-01-19T17:39:37.677656Z,1a1a882f
Chrome,Joshuafurt,GD,desktop,,72af3960-9446-4c03-affc-b049d2e2bd8c,page_view,173.216.73.178,help,,,,25ebb9d0-01f,2026-01-19T17:39:37.698580Z,2f52a2d2
Edge,North Jameshaven,CF,desktop,,17b823cf-fac1-4f61-9e33-0d5bba3f398f,page_view,178.31.163.11,settings,,,,e62edf30-6d1,2026-01-19T17:39:37.726507Z,32ce0847
Firefox,South Davidville,CH,desktop,btn_out_100,8f06b31c-81b0-4eae-87e8-986d3105e35e,click,214.247.224.24,product_detail,,,,f956c741-ec8,2026-01-19T17:39:37.734413Z,26492592
Firefox,Turnerbury,TR,mobile,,d7de4926-2eb5-4e71-8689-026a6fca9cdc,login,100.209.251.253,product_detail,,,,4389ed47-f4f,2026-01-19T17:39:37.742614Z,ee8c63a2
Chrome,West Linda,AZ,desktop,,2c45e77f-6b07-4e66-b9fb-1dcbd4ceb47d,search,3.226.126.52,profile,,,young,f6331bdc-492,2026-01-19T17:39:37.754714Z,a1a39da9
Safari,North Karenfort,CR,desktop,,77f4d9f2-7d95-46a7-8303-fcef552498a6,add_to_cart,119.193.173.84,cart,PROD_2100,5,,de0dcc05-82f,2026-01-19T17:39:37.764401Z,ae5f2491
Edge,New Christopher,MR,tablet,,6c105b1b-7263-4312-b594-91e18cb56c7b,add_to_cart,198.180.231.76,settings,PROD_2371,2,,e51330c6-4b8,2026-01-19T17:39:37.769137Z,93372991
Edge,Robertsport,MC,desktop,,fe5c523e-a0e0-42e7-86e1-e8e3217612e5,logout,34.188.99.137,home,,,,7c39b712-112,2026-01-19T17:39:37.772515Z,5686884e
Edge,North Dannyhaven,AZ,tablet,,a64a6eff-a060-4553-8ecd-c3f0555448f6,add_to_cart,193.137.52.228,cart,PROD_2579,4,,76dd2704-782,2026-01-19T17:39:37.804492Z,3788e07d
Chrome,West Angelica,BO,tablet,,67b5eea1-a1e5-45a9-976e-888e6a049576,add_to_cart,67.75.177.33,home,PROD_1209,4,,f680b84a-1ab,2026-01-19T17:39:37.807422Z,c22459a2
Chrome,South Sarah,TW,tablet,,cf434c9c-3067-40ec-b76c-cb117c693810,page_view,6.231.99.12,product_detail,,,,4ffc1a81-2eb,2026-01-19T17:39:37.810551Z,1884bd2b
Firefox,Lake Codyton,BF,mobile,,3e76900d-b071-404a-9e17-9438b15e0b00,add_to_cart,137.51.70.142,profile,PROD_2425,3,,14925ea9-005,2026-01-19T17:39:37.826534Z,93372991
Chrome,Kylestad,BG,tablet,,9a8e8395-bc6b-4fb1-9af9-ce8d098c83b3,login,57.5.231.144,help,,,,7fc24816-f50,2026-01-19T17:39:37.834608Z,a28fd0df
Edge,Lake Emilychester,CI,desktop,,7bc7cc44-320c-44e2-b01d-ab8d89c33ba0,search,4.215.184.196,profile,,,somebody,6c7f5ab7-d81,2026-01-19T17:39:37.864075Z,49bb0bd0
Safari,South John,ES,mobile,btn_but_22,90ed79b0-021f-4982-9195-3958075c66d9,click,79.243.163.128,settings,,,,db2cd655-2cc,2026-01-19T17:39:37.874328Z,7ee1b9ac
Firefox,Townsendton,SI,tablet,,fcae7914-d670-440c-9d1e-7ae9ba68c5c4,login,106.84.78.4,checkout,,,,2e963af3-e17,2026-01-19T17:39:37.879600Z,7c2549ac
Chrome,Sharonport,GY,mobile,,ef70d742-e6cd-4caa-b9ab-2e6038c0395c,login,106.178.53.93,help,,,,d922febf-41a,2026-01-19T17:39:37.925615Z,67148fd3
Safari,West Samantha,NL,tablet,btn_on_62,df0f6dbb-c5b8-449b-98fc-0d90f937ea1b,click,20.122.156.207,help,,,,ba0c99cb-8e2,2026-01-19T17:39:37.984104Z,6efbe015
Firefox,West Meganton,TO,tablet,,aec9fb88-d50e-4cab-a13a-c9295ed619fc,add_to_cart,148.195.120.107,checkout,PROD_2305,3,,c203b0aa-9de,2026-01-19T17:39:37.998010Z,68b35fa1
Safari,Danielleshire,NZ,mobile,,116047e3-1057-409e-9497-e4274bb117be,add_to_cart,212.247.140.55,settings,PROD_1726,5,,99fb08de-889,2026-01-19T17:39:38.007116Z,5bb024c2
Edge,South Jessicamouth,SN,desktop,,756065de-e45e-4e70-84eb-fac27ace732a,page_view,72.87.123.54,home,,,,6675c10d-2fe,2026-01-19T17:39:38.047506Z,a28fd0df
Edge,Port Christine,GW,desktop,,b2a88c36-cef7-4590-9f08-4df02201d72f,logout,61.237.28.12,checkout,,,,8f2e9f8a-ec8,2026-01-19T17:39:38.056026Z,69f6091c
Chrome,Lake Daniel,SL,mobile,,1d401c9e-4394-453a-84b5-c545aadbfc69,remove_from_cart,180.112.140.174,checkout,PROD_1433,4,,574b8789-e68,2026-01-19T17:39:38.065030Z,e568bd36
Edge,Smithland,AG,tablet,,4db9f235-69c1-4238-8c46-1558bfd89d86,remove_from_cart,4.21.17.13,help,PROD_2301,2,,ae1b467d-a50,2026-01-19T17:39:38.124353Z,492d0ce1
Firefox,Jamesmouth,PG,desktop,,d9d3e248-2c03-4500-8eb5-beb0cc195e8b,page_view,198.1.62.67,checkout,,,,66d4f19e-8ce,2026-01-19T17:39:38.146793Z,5d2d01b0
Edge,Aaronfort,AF,mobile,,c9d47630-fdb6-4dd6-bbb5-2cabdf5a8b19,add_to_cart,9.101.171.82,home,PROD_1301,5,,1d25bd00-8c3,2026-01-19T17:39:38.158008Z,2f52a2d2
Firefox,East Susan,SE,mobile,,23e0ee9e-c2b4-46c6-8bb4-846ab3a3359b,page_view,182.95.249.196,cart,,,,adfb705f-0ad,2026-01-19T17:39:38.214601Z,0173caf3
Edge,Maddenbury,JM,desktop,,9f020265-b741-4465-863b-d7ab33e7a6e8,page_view,160.55.111.169,product_detail,,,,be43a3a1-344,2026-01-19T17:39:38.227583Z,ea0bf1b4
Chrome,Paulton,CH,mobile,,17a7d7bd-0442-451f-8888-095bb902e813,add_to_cart,90.242.132.201,profile,PROD_2247,5,,ca36699f-209,2026-01-19T17:39:38.231466Z,617698a9
Safari,New Keithville,UA,desktop,,84416e2f-2f59-449e-8631-43cb9210f920,login,45.55.108.193,home,,,,b019b8a2-085,2026-01-19T17:39:38.235457Z,590d0ffd
Edge,South Evan,SK,tablet,,32640f7e-f91e-49ef-b5cf-e618e7bea69e,login,65.180.102.182,home,,,,76014489-58e,2026-01-19T17:39:38.255054Z,930408ef
Edge,South Cassandraville,LC,mobile,,48388bde-7674-4844-8e36-7f82e0f5bdf5,page_view,185.149.83.50,settings,,,,67c46b1b-8dd,2026-01-19T17:39:38.266759Z,ee8c63a2
Firefox,Port Kathleenville,VN,desktop,,a6c9c0a3-3364-4f36-bcac-c73c11090809,add_to_cart,37.162.79.11,checkout,PROD_2914,4,,09bd03d8-fc4,2026-01-19T17:39:38.334679Z,6af36781
Chrome,Gregoryshire,PY,desktop,,1f70dd84-6d72-4c42-8d06-1554ab40e2ef,add_to_cart,55.3.167.105,profile,PROD_1356,2,,be0b71d1-364,2026-01-19T17:39:38.339105Z,4182ae85
Firefox,South Shelby,RW,desktop,,08868a3b-2ace-4621-9931-df4139b5125e,remove_from_cart,12.166.165.31,help,PROD_2266,3,,01f48e12-a1a,2026-01-19T17:39:38.358772Z,053b0526
Safari,East Rodneyberg,NA,tablet,,1fcea8fb-3eb5-4448-8641-e4f027421318,remove_from_cart,168.13.45.69,products,PROD_1526,4,,4e3e4009-574,2026-01-19T17:39:38.404932Z,c970a3b2
Edge,North Noahberg,SC,tablet,,6fb7eb29-9aeb-452c-9e59-6b6bf2561ddf,logout,26.81.140.145,cart,,,,65da4775-7de,2026-01-19T17:39:38.416302Z,0946a8ef
Safari,North Laura,TN,desktop,,98ffa552-1fa2-4e54-b94d-1ec33aaf7e07,login,152.163.191.150,products,,,,f707adf8-832,2026-01-19T17:39:38.420008Z,d8d1d78e
Edge,Wagnerstad,IR,desktop,,52a981f2-73a8-4d1d-9f5e-16302b93b5c8,add_to_cart,40.63.19.158,products,PROD_2152,3,,47334bed-07c,2026-01-19T17:39:38.427965Z,3604b0c3
Chrome,Joshuafurt,PH,tablet,,57b1ddc8-e3bf-4f17-aebd-49d6edbf6766,add_to_cart,92.179.92.104,help,PROD_1642,3,,2108b45d-373,2026-01-19T17:39:38.436082Z,c02dbc1c
Chrome,Bethanyside,AM,mobile,,d6c8b36a-6be0-4c51-afb2-250033b51bfa,login,187.22.248.2,profile,,,,e3c8bbc3-a7d,2026-01-19T17:39:38.443148Z,29046767
Safari,Lisafort,IN,desktop,,c9b70bca-5062-4e2a-86ab-88c253b8692b,add_to_cart,104.235.59.135,settings,PROD_2837,4,,23fe387c-cd8,2026-01-19T17:39:38.455311Z,f654d6c0
Safari,Simmonsshire,FI,desktop,,cee4abc3-8fda-4b90-829d-31d8891afb60,page_view,146.73.150.38,profile,,,,fda87d93-3ec,2026-01-19T17:39:38.494084Z,9acd2578
Chrome,Wayneville,JP,tablet,,2551e9e5-255a-4115-9de3-587c8ea69160,remove_from_cart,153.185.246.140,cart,PROD_1072,3,,a96e8809-bfb,2026-01-19T17:39:38.505288Z,66ec8633
Firefox,New Markborough,ZA,desktop,,201c1310-dce8-4feb-b3ab-6a7af669cacf,remove_from_cart,217.113.182.186,product_detail,PROD_1302,5,,f96d52c6-9a1,2026-01-19T17:39:38.509486Z,67148fd3
Safari,Lake Antonio,YE,mobile,,7013e7ab-1e5f-4073-9016-670617824b03,add_to_cart,173.156.172.241,settings,PROD_1817,2,,abd3e9a8-add,2026-01-19T17:39:38.517283Z,66d6e1b0
Firefox,South Jasonmouth,SD,desktop,,61fd2230-da1a-4114-a24a-5412cb08d1f2,page_view,146.50.49.56,product_detail,,,,8659e462-4b8,2026-01-19T17:39:38.526528Z,9411828e
Safari,Lawrenceview,AE,mobile,,c2bca877-d586-43b5-9a07-ea409476280b,add_to_cart,12.148.201.118,home,PROD_1137,5,,63dfe315-4ad,2026-01-19T17:39:38.531483Z,ad4a507c
Edge,North Codyland,EC,mobile,,feb1a248-5f91-41a8-8c31-c6ecd4fbf871,add_to_cart,218.41.216.114,checkout,PROD_2767,2,,3f29deac-f3e,2026-01-19T17:39:38.542737Z,67148fd3
Firefox,Johnfurt,IE,tablet,btn_still_27,40ffaab1-af2d-40c4-b1e3-3870d2b36923,click,23.223.5.233,profile,,,,648d229d-415,2026-01-19T17:39:38.589543Z,21f60870
Edge,West Jessica,IT,desktop,,3ef54287-0ed8-4a0a-8230-ef95d88ec125,logout,122.66.247.164,help,,,,86cda014-4bd,2026-01-19T17:39:38.612456Z,e568bd36
Edge,Port Loriview,BJ,tablet,,7cd646a9-309c-45b1-85f3-9f7f3d67caab,remove_from_cart,216.229.239.120,checkout,PROD_2461,4,,c3892e54-697,2026-01-19T17:39:38.629072Z,b17e06a0
Firefox,South Markfort,CF,mobile,,07034e79-824e-4567-8da9-7cac8fa49ce4,add_to_cart,195.219.111.174,checkout,PROD_1518,3,,b02b027b-97f,2026-01-19T17:39:38.672148Z,91363966
Edge,North Adam,ML,desktop,,5b7b886e-a2e2-4a80-8e83-bc95799688ac,login,152.169.126.169,cart,,,,bd8017bd-a0d,2026-01-19T17:39:38.687350Z,1884bd2b
Edge,Jacobberg,BY,desktop,,ff08f502-1530-45b4-8ccf-2c37b398b9a2,page_view,67.154.177.63,help,,,,6469cd1b-f6a,2026-01-19T17:39:38.690877Z,c5e6e9d5
Chrome,New Andrea,CY,mobile,,d9d95ef4-93b9-4b80-8c4e-75a5e91d00a9,add_to_cart,155.112.244.95,profile,PROD_2682,5,,245bb651-ff8,2026-01-19T17:39:38.765009Z,f1192811
Safari,North Annchester,MC,desktop,,81479e26-4ab5-4177-936f-ebb43928f705,login,59.141.51.73,checkout,,,,946a8f96-57e,2026-01-19T17:39:38.776836Z,c02dbc1c
Firefox,North Steven,CN,mobile,,9180a2bd-6986-4b06-b9b3-7f76a2967285,page_view,28.62.182.142,product_detail,,,,8818c053-855,2026-01-19T17:39:38.783640Z,7fbc24ab
Edge,Port Nicole,TD,tablet,,408571a6-b02a-4636-8cfa-aa1b4d5de638,remove_from_cart,84.195.129.135,cart,PROD_1858,5,,2b80774b-d4a,2026-01-19T17:39:38.807737Z,8cdbbcb0
Edge,South Richardburgh,KM,tablet,,e2f328c9-36f6-4f92-8629-f30cf74687e5,search,107.232.195.241,checkout,,,should,9bfb400a-7c4,2026-01-19T17:39:38.813411Z,83b2f61c
Chrome,Gallegoston,BR,mobile,,0fd49890-d4cb-4094-b8ad-086c0cf51b62,add_to_cart,211.160.139.184,products,PROD_2089,4,,28c2ecd1-901,2026-01-19T17:39:38.860817Z,364d3d1b
Safari,Leslieton,GT,mobile,,565b5194-0a60-44d2-95c1-f9ef1621f211,remove_from_cart,29.45.159.228,cart,PROD_1682,5,,d84452a3-d17,2026-01-19T17:39:38.901579Z,5a73daff
Chrome,East Mary,ME,tablet,,e0b78a9f-72a7-4ab0-ac7c-3c65bc1e4a27,add_to_cart,71.254.8.92,home,PROD_2016,5,,951a4a28-12b,2026-01-19T17:39:38.910559Z,67994726
Firefox,Johnborough,JM,mobile,,0a768f3e-5b18-4079-b887-aa94c5ef30fc,login,33.86.162.152,products,,,,35a8a1ba-d11,2026-01-19T17:39:38.916811Z,745ee985
Chrome,Millerborough,GH,mobile,,ca58a495-103b-4eaa-a547-467edacd1b08,add_to_cart,36.152.249.8,home,PROD_2100,1,,06aac3a1-a41,2026-01-19T17:39:38.940720Z,ef733b0f
Safari,New Ashleystad,ES,tablet,,e9f907e9-8025-4e83-8dca-7e62411e259f,add_to_cart,164.119.46.249,checkout,PROD_1847,1,,139c1b52-31b,2026-01-19T17:39:38.957838Z,4c05eca9
Chrome,North Tinaside,TZ,mobile,,dfda97c6-8ded-4082-99ef-2bd5ed6dff70,page_view,110.190.47.124,products,,,,f5d96c2c-d07,2026-01-19T17:39:38.961968Z,7c2549ac
Safari,New Roy,JP,tablet,,055b18ad-3882-452c-8dcf-b4953b8e8989,page_view,120.169.178.18,products,,,,f6f4e751-e42,2026-01-19T17:39:38.982526Z,f1192811
Edge,Port Dale,LU,mobile,,72523959-36c3-48ba-918f-09922b8b5139,remove_from_cart,36.188.22.156,checkout,PROD_2944,4,,7d456726-e8c,2026-01-19T17:39:38.987357Z,c9bfc28e
Firefox,Shelleyburgh,SZ,mobile,,9fcf9e5f-9dec-4cd9-ba17-510754b74db0,login,101.12.92.17,checkout,,,,7d30cded-7c7,2026-01-19T17:39:38.996196Z,67c4af28
Edge,Andrewport,TG,desktop,,72291230-4660-463f-99fb-c00f611c602a,login,80.28.98.52,settings,,,,92fe6a0f-452,2026-01-19T17:39:39.151175Z,d8ee0b7a
Chrome,East Lorraine,AZ,mobile,,6ab65917-c38e-4456-8513-c8a93749322c,login,112.222.142.85,profile,,,,8d3d167f-981,2026-01-19T17:39:39.173310Z,515990b4
Chrome,Lake Dennisbury,VN,tablet,,13b320f1-c1e8-4326-af68-be71a85a2d1e,page_view,91.195.8.19,cart,,,,a4a655de-7a3,2026-01-19T17:39:39.186262Z,8e3847c3
Firefox,Williamsmouth,MD,tablet,,086f83df-91af-415f-a9de-19e7b27997ac,login,95.65.86.134,home,,,,1b4601eb-611,2026-01-19T17:39:39.188986Z,7fbc24ab
Chrome,Bakerchester,PW,tablet,,2e278f76-5e85-4eac-9acf-3740db569b17,remove_from_cart,46.159.172.35,checkout,PROD_2739,3,,080a30b6-902,2026-01-19T17:39:39.195287Z,4c05eca9
Edge,Jenniferborough,FJ,tablet,,b951514c-8064-4134-9bdb-b41ce2b10684,remove_from_cart,99.181.216.172,product_detail,PROD_1238,1,,4cbc4909-ef7,2026-01-19T17:39:39.206869Z,fd6fe7e7
Edge,Port Robert,ZW,desktop,,2ed01289-24f1-41a3-89d6-693697192127,remove_from_cart,137.93.13.106,help,PROD_2833,1,,bf9714c0-4f5,2026-01-19T17:39:39.211223Z,cfd66c1d
Chrome,Kristineberg,LV,desktop,btn_author_84,738e96c9-d0e9-477a-9b98-a74c57bca88c,click,107.206.162.142,help,,,,fda3e565-28e,2026-01-19T17:39:39.214595Z,714bbf3b
Firefox,Jeremyview,YE,tablet,,40ee2f2e-dc4d-48f0-84a3-52b73c399c54,remove_from_cart,35.149.28.34,help,PROD_2552,1,,4d1e4ba8-711,2026-01-19T17:39:39.217738Z,6af36781
Firefox,Benderburgh,AM,desktop,,b38ad476-7360-46f6-88ff-760af1c18bbe,login,186.164.67.141,product_detail,,,,2fc05d47-3b3,2026-01-19T17:39:39.257200Z,d195d505
Chrome,Gregoryport,KE,mobile,,f48da0b8-dd4b-4433-a5ca-3c0d4850f646,logout,9.11.191.82,products,,,,1584f374-a8e,2026-01-19T17:39:39.262762Z,b3e3a88b
Safari,Vincentmouth,NI,tablet,,1bc0f4c1-d35a-4ec9-ba2d-faf4fb9da362,remove_from_cart,18.130.132.61,product_detail,PROD_1931,1,,2ce9776a-194,2026-01-19T17:39:39.271506Z,982fedd8
Chrome,Lake Carlview,IT,tablet,,50d304ec-d01d-46b1-b0e3-32d85498de41,add_to_cart,34.247.216.172,product_detail,PROD_1961,4,,9ac1518e-851,2026-01-19T17:39:39.281913Z,d3d422a6
Chrome,Mitchellbury,GM,mobile,,cc974cfc-1c7b-4add-88b6-3453beb5b559,logout,23.255.249.178,product_detail,,,,9e53aedd-0aa,2026-01-19T17:39:39.287135Z,7fbc24ab
Chrome,Alejandraburgh,MV,desktop,,32efba72-25d9-4919-995d-b6f603b37e65,page_view,173.74.229.99,help,,,,8ade22df-dce,2026-01-19T17:39:39.289230Z,49f2eae1
Edge,Charlesshire,BH,mobile,btn_record_63,07f61211-f455-406a-823a-5c26cba0ea0e,click,56.122.244.31,profile,,,,7107703b-5ac,2026-01-19T17:39:39.298964Z,6d3795f2
Chrome,West Stefanie,ME,desktop,btn_night_6,3818f7bf-dd20-43bb-9b8c-0ccf6c821611,click,183.131.231.213,home,,,,28f79216-5e4,2026-01-19T17:39:39.304073Z,acf4a1a1
Edge,Hopkinsville,KM,desktop,,a9d31ba0-2de8-489a-8617-f93d3206af04,search,175.242.202.192,home,,,marriage,29942f4a-212,2026-01-19T17:39:39.311962Z,3b9a5a4b
Safari,Carrollmouth,ER,mobile,,3b370ef3-6d36-493a-9fa2-48d11c48162f,remove_from_cart,19.228.94.12,settings,PROD_2133,3,,a2f2dc88-b03,2026-01-19T17:39:39.399686Z,3ada6037
Safari,West Kennethchester,CM,desktop,,73a4ddba-be6f-4ba8-87f0-4b322cd8437a,add_to_cart,6.88.18.71,help,PROD_2450,2,,07ccdaba-42c,2026-01-19T17:39:39.405221Z,930408ef
Safari,New Christopherton,PA,mobile,btn_deal_88,7e2bf750-fa97-4ff6-9e54-f78d688b495f,click,201.136.225.122,cart,,,,ddb98c12-a62,2026-01-19T17:39:39.408879Z,ede1fb3a
Edge,Lake Tammytown,IN,tablet,,3633c075-fdea-4b02-8c79-f78701fc0d1c,add_to_cart,221.23.245.120,products,PROD_1654,1,,a5cf6512-e28,2026-01-19T17:39:39.412509Z,e71682ff
Edge,South Shawnland,NO,mobile,,33ec198a-8734-4565-b7aa-d5a7bf0cfbcd,page_view,215.61.144.113,home,,,,da507bff-db7,2026-01-19T17:39:39.416780Z,28e97f40
Chrome,East Catherineville,VA,desktop,,30d09a6a-0ccb-49b4-8f90-9b1ffc0e1573,add_to_cart,49.28.142.243,profile,PROD_1811,4,,89e60c53-4e6,2026-01-19T17:39:39.420507Z,acf4a1a1
Safari,Campbellbury,VE,desktop,,c2b0d36e-05fe-495c-8b48-904a6c73ef79,remove_from_cart,77.191.71.225,home,PROD_1327,4,,d677793a-2bf,2026-01-19T17:39:39.454282Z,c4b0b46c
Safari,Blackmouth,KW,desktop,,80367483-8af7-4dbb-aaaf-be443defe6f5,add_to_cart,5.54.206.234,checkout,PROD_2502,2,,c49adeb3-f43,2026-01-19T17:39:39.500184Z,3b94bdc6
Firefox,West Alicia,LR,tablet,,7ddd96cb-d282-4a2f-8927-01758a751f46,logout,9.238.229.45,checkout,,,,a6bf404e-4fa,2026-01-19T17:39:39.509970Z,2c023a4c
Safari,Lake Jonathanton,AU,mobile,,5b62feee-3b1b-45e4-9c62-6aa082f7693b,page_view,141.14.199.57,product_detail,,,,357308e1-c06,2026-01-19T17:39:39.518708Z,cc39a9cd
Edge,West Kylefurt,SG,tablet,,d3c7da25-55eb-4f94-9a50-62bcc7e4c978,page_view,193.92.129.202,product_detail,,,,c113cd29-f3c,2026-01-19T17:39:39.529975Z,c6a500ae
Chrome,Denisestad,IQ,tablet,,b154ea7b-3bda-488e-8aa6-c55e1d50f56b,page_view,144.124.101.215,help,,,,d023c64e-f8e,2026-01-19T17:39:39.568679Z,63219e18
Edge,Tamarastad,AL,desktop,,be7ff38c-5814-4d92-9a5f-8d431c1a35e6,page_view,37.11.47.91,settings,,,,6c131e1d-5e2,2026-01-19T17:39:39.574766Z,8ad7f2be
Chrome,Jacobstad,SB,desktop,,22e48840-c3c6-4983-8db0-f6031c43fb49,add_to_cart,59.9.35.49,cart,PROD_1142,1,,c70cdba3-966,2026-01-19T17:39:39.597537Z,0d777f8e
Chrome,Gregorytown,VE,tablet,,e3cdef03-2c70-403b-bc11-c131de7cc99d,remove_from_cart,67.98.28.51,home,PROD_1893,5,,5af64171-52b,2026-01-19T17:39:39.637680Z,08ed1220
Edge,South Tonymouth,BJ,tablet,,533613a9-ece0-4314-a22d-7ef3ec9f216b,page_view,44.66.231.88,checkout,,,,c6a60590-2ae,2026-01-19T17:39:39.663855Z,7c2549ac
Safari,Arroyoville,KE,mobile,,15ba1494-8197-4187-9059-19fe03a15e6e,page_view,53.177.156.126,settings,,,,038b9914-1c2,2026-01-19T17:39:39.701036Z,67148fd3
Safari,North Tyler,DM,desktop,,d4fd8cfa-9334-429b-8e02-fc66bbfefd70,add_to_cart,2.162.20.188,product_detail,PROD_1325,2,,a598f9f5-cd8,2026-01-19T17:39:39.716644Z,14136179
Chrome,New Kimberlyport,ZW,desktop,,f64e5879-f8b5-4429-9db9-14501256e0b8,add_to_cart,130.120.155.20,profile,PROD_2462,3,,c3068667-f1a,2026-01-19T17:39:39.745777Z,7795b490
Chrome,Lake Melanieborough,CI,tablet,,f85e8805-c35d-44ca-ace1-b45366abe0b3,search,170.32.11.70,settings,,,set,18edc7b7-aba,2026-01-19T17:39:39.754414Z,9acd2578
Firefox,Port Benjaminshire,AR,tablet,,ffc950a2-1cc6-401e-baa7-d6d917d75f67,logout,205.204.25.192,home,,,,e56dba5a-f9b,2026-01-19T17:39:39.759004Z,c970a3b2
Safari,Cassidyview,LB,tablet,,91483bd7-8d59-4dea-bc3d-bb2dc772aee1,remove_from_cart,68.74.213.106,settings,PROD_2280,1,,2525338c-865,2026-01-19T17:39:39.785376Z,ece7df28
Edge,Frankton,SG,desktop,,1a2b42b6-69d8-4043-aac8-b3322d213c62,login,140.173.47.245,help,,,,879bcc95-9b4,2026-01-19T17:39:39.848197Z,c4b0b46c
Safari,West Ashleymouth,RS,desktop,,b9f895b3-f110-44db-a243-3a5598a7369e,page_view,55.231.196.25,products,,,,4fff4fcb-3eb,2026-01-19T17:39:39.860984Z,29046767
Safari,Port Danielstad,KR,mobile,,beed8e9d-7749-4caa-81e8-28244de9a579,page_view,59.214.33.183,profile,,,,0fcd5764-727,2026-01-19T17:39:39.868720Z,68b35fa1
Firefox,Lake Katelynshire,LS,mobile,,51d00f11-2a8e-4ce4-97ae-fc64063a70e2,page_view,42.151.65.151,home,,,,cdf9a026-52e,2026-01-19T17:39:39.891952Z,8ff8aed7
Firefox,West Jonathanfort,CV,desktop,btn_room_72,00d84576-1297-43ee-9669-966c75be2239,click,85.252.89.35,checkout,,,,66378711-0be,2026-01-19T17:39:39.894506Z,f3c06864
Safari,East Johnmouth,AZ,desktop,,5009875c-43c4-4163-b5da-0311b9a40fcc,add_to_cart,141.140.117.172,products,PROD_1121,1,,38f4cdc1-d9b,2026-01-19T17:39:39.903727Z,a573fead
Firefox,Lake Michael,VC,mobile,,4ed81834-67db-4a1e-a376-d9deb53de8a9,add_to_cart,181.33.7.196,help,PROD_2022,1,,94a9f937-96c,2026-01-19T17:39:39.910508Z,657f1ff1
Firefox,Kennethview,NG,tablet,,0f82f8f0-18f3-4457-adcb-fc3c8b9da58b,remove_from_cart,181.114.229.136,home,PROD_1607,3,,9b4ac3a0-d09,2026-01-19T17:39:39.913168Z,4cf131cf
Firefox,Coletown,ET,mobile,,810de4cd-4c8c-43be-b784-378805c4bdca,search,216.181.229.70,help,,,whole,df1f89ec-01c,2026-01-19T17:39:39.915766Z,6d3795f2
Firefox,Donaldsonview,NZ,tablet,,699f74de-1237-42f0-9a18-698885513d13,logout,162.120.126.215,cart,,,,6c248995-3b5,2026-01-19T17:39:39.944447Z,8977547f
Edge,Thomasport,BH,tablet,,8a84cc1b-42ce-4766-bdef-3b42fb2d1a2e,page_view,168.119.62.63,cart,,,,67aa1090-34b,2026-01-19T17:39:39.949925Z,69f6091c
Safari,Maddoxview,NP,mobile,,888f23db-69f5-49ec-bf19-bebca59d7b05,page_view,64.56.151.154,help,,,,b6728191-830,2026-01-19T17:39:39.968925Z,ecd90a31
Safari,Davidtown,GR,desktop,,6fbcb661-b040-4de7-b709-360dbf0d4654,add_to_cart,221.110.174.10,product_detail,PROD_1118,2,,8c265663-d70,2026-01-19T17:39:39.973079Z,fef4d90d
Safari,Meganport,SO,mobile,,76179033-d0b7-42fe-abdd-28f808e4a2a1,login,51.170.33.221,products,,,,3b3321cd-802,2026-01-19T17:39:39.983680Z,3a0a05f1
Safari,South Yesenia,TW,mobile,,6c155230-9e33-41b8-a2d7-8a8ccadff7b8,remove_from_cart,214.215.66.237,help,PROD_2299,1,,5f4dd361-450,2026-01-19T17:39:39.989671Z,fef4d90d
Safari,New Richard,AE,mobile,btn_nothing_2,246dfb3e-e7d1-4256-854a-8be5df02b2db,click,65.148.66.90,home,,,,6d7463ed-615,2026-01-19T17:39:40.011930Z,b8039113
Firefox,Hollyfort,DJ,tablet,,c5600f8f-49a7-4028-af44-0716759b55a0,add_to_cart,65.13.179.141,settings,PROD_2918,2,,28aca9a3-790,2026-01-19T17:39:40.022547Z,ecc457f4
Edge,East Jonathanberg,AD,tablet,,428bb942-9632-427e-a618-67f98928eb73,add_to_cart,66.187.195.38,home,PROD_1880,2,,aa905fb5-59f,2026-01-19T17:39:40.026621Z,d8ee0b7a
Edge,West Steven,ES,mobile,btn_data_62,19fe7c12-0a3b-437f-b0d6-ecbfb531f87f,click,100.254.172.125,products,,,,5f83a6aa-863,2026-01-19T17:39:40.055149Z,c0c50971
